Fecha,Hora,Noroeste ozono,Noroeste dióxido de azufre,Noroeste dióxido de nitrógeno,Noroeste monóxido de carbono,Noroeste PM10,Noroeste PM25,Noreste ozono,Noreste dióxido de azufre,Noreste dióxido de nitrógeno,Noreste monóxido de carbono,Noreste PM10,Noreste PM25,Centro ozono,Centro dióxido de azufre,Centro dióxido de nitrógeno,Centro monóxido de carbono,Centro PM10,Centro PM25,Suroeste ozono,Suroeste dióxido de azufre,Suroeste dióxido de nitrógeno,Suroeste monóxido de carbono,Suroeste PM10,Suroeste PM25,Sureste ozono,Sureste dióxido de azufre,Sureste dióxido de nitrógeno,Sureste monóxido de carbono,Sureste PM10,Sureste PM25
26/01/2023,18,31,22,15,5,96,67,31,36,8,5,105,70,31,14,7,3,78,74,39,6,9,6,60,61,34,2,6,3,88,75
26/01/2023,19,21,20,19,5,100,66,24,36,11,5,105,69,26,14,10,3,77,73,39,6,8,5,58,61,31,2,9,4,88,75
26/01/2023,20,14,20,24,5,100,66,19,36,16,5,105,69,19,14,14,2,71,73,34,6,11,5,58,62,29,2,12,4,84,74
26/01/2023,21,10,22,19,5,93,66,16,36,19,4,104,68,10,14,20,3,71,72,21,8,15,5,60,61,16,2,17,4,84,74
26/01/2023,22,9,24,20,5,90,67,13,36,22,5,105,68,11,14,20,3,76,73,20,10,18,5,60,61,11,4,22,4,84,74
26/01/2023,23,5,26,20,5,91,66,11,38,17,5,105,68,6,14,20,4,76,72,14,12,18,5,63,62,8,6,18,5,86,74
26/01/2023,24,7,30,20,5,91,66,11,42,17,5,105,68,2,16,21,4,74,72,12,14,20,6,63,61,5,6,19,5,86,73
27/01/2023,1,8,32,19,5,91,65,10,44,20,5,105,67,3,18,20,4,74,71,15,14,17,6,64,61,4,6,17,5,84,72
27/01/2023,2,9,32,18,5,90,65,9,42,19,6,104,67,4,18,18,4,74,71,13,14,18,6,64,61,4,6,17,5,84,72
27/01/2023,3,9,34,18,6,90,66,6,44,16,6,104,67,4,18,16,4,74,71,10,14,15,6,64,61,6,6,12,5,83,71
27/01/2023,4,5,34,18,6,90,67,4,44,15,6,103,67,1,20,15,4,74,71,9,14,14,5,63,61,4,6,13,5,83,71
27/01/2023,5,3,34,17,6,88,67,4,44,15,6,103,66,1,18,15,4,73,71,9,16,16,5,63,62,1,6,14,5,83,70
27/01/2023,6,1,34,16,6,90,68,1,44,15,6,103,65,1,18,16,4,73,70,13,16,17,5,63,62,1,6,14,5,83,70
27/01/2023,7,1,36,16,7,91,69,1,44,14,7,103,65,1,16,17,5,71,69,9,16,18,5,63,62,1,6,14,6,81,69
27/01/2023,8,2,34,14,8,91,71,1,44,13,8,102,64,1,16,18,5,70,69,12,16,19,6,63,62,1,6,13,7,81,68
27/01/2023,9,5,36,20,10,90,72,4,42,15,10,102,63,4,18,21,6,70,69,11,16,15,6,63,62,4,6,15,9,83,67
27/01/2023,10,8,34,32,10,87,72,9,42,27,11,102,62,8,16,22,7,68,68,15,16,19,6,63,62,13,6,17,9,80,65
27/01/2023,11,16,34,36,10,86,72,18,38,25,12,102,63,16,16,25,8,68,68,23,16,20,7,63,61,23,6,28,10,80,64
27/01/2023,12,19,34,37,10,84,72,32,38,19,12,103,64,26,18,27,8,67,68,33,14,17,8,61,61,32,6,27,10,83,64
27/01/2023,13,32,36,32,11,84,74,46,38,13,12,103,65,38,18,24,9,67,69,44,14,19,8,61,61,44,6,20,11,86,66
27/01/2023,14,46,36,20,11,84,76,67,36,11,12,103,66,46,18,20,9,67,71,57,14,17,8,60,61,61,8,15,11,87,68
27/01/2023,15,63,36,19,10,84,76,71,34,9,10,102,66,65,18,14,8,68,72,92,16,19,8,60,61,101,8,11,10,87,69
27/01/2023,16,71,36,17,9,84,78,98,34,9,9,101,66,103,18,12,7,68,73,107,16,15,7,60,62,100,8,7,9,88,69
27/01/2023,17,96,36,14,8,83,79,88,32,10,8,101,66,80,18,10,6,68,73,104,16,12,7,61,63,65,8,4,8,88,69
27/01/2023,18,73,36,18,7,84,80,47,32,11,6,101,66,40,18,11,5,68,73,45,16,8,7,61,62,46,8,6,7,90,69
27/01/2023,19,36,36,29,6,84,80,29,32,16,5,97,66,28,18,17,5,68,74,38,16,13,6,61,62,44,8,9,5,94,69
27/01/2023,20,14,36,35,6,86,80,25,32,26,5,97,67,17,18,26,5,70,73,38,16,17,6,60,63,34,8,11,5,97,70
27/01/2023,21,16,36,35,6,83,80,16,32,30,5,97,67,14,18,27,5,70,73,29,14,23,6,60,63,31,8,21,5,99,70
27/01/2023,22,13,40,29,7,81,80,18,32,28,6,100,67,7,18,30,5,70,73,24,12,24,5,58,63,29,6,19,5,99,70
27/01/2023,23,19,40,23,7,83,82,15,30,25,6,102,67,9,20,27,6,70,74,25,8,20,5,55,63,21,4,17,5,99,70
27/01/2023,24,12,38,22,8,83,83,11,28,28,7,103,67,9,20,26,7,71,75,30,8,20,5,52,63,9,4,20,5,97,70
28/01/2023,1,1,36,22,8,84,83,1,26,24,7,103,68,1,20,25,8,71,76,-99,6,-99,5,50,62,-99,4,-99,5,96,72
28/01/2023,2,1,34,21,8,84,83,1,22,21,7,104,69,5,18,24,10,71,75,-99,6,-99,6,49,62,-99,4,-99,6,94,72
28/01/2023,3,1,32,20,9,84,83,1,18,20,7,104,70,1,18,22,10,71,75,-99,6,-99,-99,49,62,-99,4,-99,-99,94,72
28/01/2023,4,19,30,20,9,84,83,3,18,23,7,104,72,2,18,21,10,73,76,19,6,16,-99,49,61,9,4,17,-99,94,74
28/01/2023,5,14,26,18,8,84,83,4,18,20,7,104,73,1,18,21,10,74,76,16,6,18,-99,49,61,10,4,17,-99,93,74
28/01/2023,6,14,24,17,7,83,83,2,18,17,7,104,74,1,20,20,9,76,77,24,6,10,-99,49,60,10,4,16,-99,91,74
28/01/2023,7,9,22,18,7,81,81,1,20,19,7,105,74,1,20,21,9,77,78,16,6,20,-99,49,60,9,4,18,-99,90,75
28/01/2023,8,6,22,19,8,80,80,2,20,18,7,106,75,1,20,24,10,78,78,15,6,21,-99,48,59,3,4,18,-99,88,76
28/01/2023,9,5,22,25,9,78,79,4,20,21,14,107,75,4,20,21,10,80,79,16,6,17,5,48,59,6,4,21,11,88,77
28/01/2023,10,9,22,31,10,80,78,10,20,28,13,108,76,11,20,23,10,80,79,24,6,18,5,48,61,17,4,18,11,90,78
28/01/2023,11,24,22,32,10,80,78,25,22,24,12,108,76,23,20,22,9,80,79,31,8,15,5,48,62,29,4,15,10,88,78
28/01/2023,12,36,22,40,9,78,78,39,22,27,11,109,75,38,20,20,9,80,79,42,8,12,5,48,61,41,4,8,10,87,79
28/01/2023,13,44,20,34,9,77,76,49,24,20,10,110,75,49,20,22,8,77,77,53,8,12,5,46,61,50,2,8,9,84,77
28/01/2023,14,57,20,29,9,78,75,76,24,18,10,110,75,71,20,15,8,80,79,88,8,12,5,46,61,55,2,4,8,83,74
28/01/2023,15,86,20,18,9,81,74,78,24,10,10,110,75,78,20,14,6,81,80,101,8,9,5,46,61,45,2,4,7,84,73
28/01/2023,16,94,20,13,8,80,73,78,24,10,8,111,75,73,20,10,5,80,79,80,8,8,5,46,59,36,2,4,5,84,74
28/01/2023,17,82,20,10,7,80,72,67,24,9,6,111,74,53,20,8,4,78,79,37,8,4,4,45,61,39,2,3,3,83,74
28/01/2023,18,61,20,11,6,78,71,38,24,10,5,110,75,37,20,8,4,78,78,34,8,4,4,44,62,39,2,4,2,80,74
28/01/2023,19,26,20,20,5,77,72,26,24,15,5,110,76,21,20,13,3,77,78,30,8,9,4,43,62,35,2,8,2,77,73
28/01/2023,20,27,20,18,5,77,72,22,24,19,4,109,76,16,20,19,3,76,78,24,8,11,3,41,60,29,2,11,2,74,73
28/01/2023,21,30,20,22,5,74,72,24,24,29,5,108,77,12,20,21,4,74,78,21,8,14,3,41,60,30,2,17,2,73,73
28/01/2023,22,17,16,24,5,73,72,9,24,28,5,108,77,21,20,25,5,73,77,24,8,14,3,41,60,21,2,18,3,73,73
28/01/2023,23,23,16,19,5,71,71,11,24,27,6,108,77,21,18,23,5,71,77,33,10,11,3,40,59,10,2,23,4,73,73
28/01/2023,24,16,16,19,6,71,70,10,26,27,6,108,78,15,16,26,5,70,76,31,10,10,3,40,59,7,2,20,5,73,73
29/01/2023,1,18,16,21,6,73,70,16,26,26,7,108,78,10,18,25,6,71,77,31,10,9,3,40,59,1,2,33,7,74,71
29/01/2023,2,19,16,20,7,73,71,16,26,25,8,108,77,10,18,21,7,73,78,33,10,15,3,40,58,6,2,24,8,74,71
29/01/2023,3,20,16,18,8,73,71,3,26,22,9,108,77,7,18,22,8,71,77,34,10,11,3,40,58,7,2,20,8,76,71
29/01/2023,4,15,14,19,8,73,70,4,24,21,9,108,76,4,18,21,9,71,77,34,10,13,3,40,59,4,2,18,9,77,71
29/01/2023,5,17,14,17,7,73,70,1,22,20,10,108,75,4,18,20,9,70,76,32,10,8,3,40,59,4,2,19,10,78,71
29/01/2023,6,16,14,14,6,73,72,2,22,20,10,109,75,1,18,20,9,68,76,30,10,10,3,40,59,5,4,18,11,80,71
29/01/2023,7,15,14,15,5,73,72,2,20,17,10,109,74,1,16,20,10,67,75,29,10,14,2,40,59,1,4,18,13,81,71
29/01/2023,8,13,14,16,5,73,72,2,20,17,10,108,73,1,16,21,11,65,74,27,10,16,3,40,59,1,4,17,15,81,70
29/01/2023,9,11,14,18,5,71,72,6,18,20,10,107,73,3,16,31,14,64,74,27,8,10,3,40,59,4,4,23,16,78,70
29/01/2023,10,20,12,28,5,71,70,16,18,28,11,107,73,11,14,42,14,63,74,27,8,14,3,39,58,17,4,28,15,80,69
29/01/2023,11,28,10,25,5,70,69,31,16,22,10,106,72,28,14,26,14,63,74,31,8,14,3,38,58,30,4,17,15,78,70
29/01/2023,12,34,10,13,5,67,68,40,14,18,10,105,72,39,14,16,13,63,74,39,6,7,3,38,57,41,4,10,15,80,70
29/01/2023,13,42,10,10,5,61,67,59,14,9,9,103,72,51,14,12,12,63,73,55,6,8,3,36,55,55,4,9,14,93,71
29/01/2023,14,51,10,9,5,58,67,84,12,7,7,102,72,78,14,10,11,63,73,88,6,9,3,34,55,71,6,9,12,88,72
29/01/2023,15,69,10,13,5,54,66,104,12,8,6,102,72,100,14,12,10,60,72,108,6,7,4,33,55,96,6,7,9,86,76
29/01/2023,16,100,10,10,5,52,67,106,14,7,5,101,73,107,14,13,8,60,72,116,6,7,4,33,55,105,6,7,6,86,78
29/01/2023,17,107,10,12,4,52,67,109,14,7,5,101,75,108,14,13,5,61,73,118,6,8,4,31,54,109,6,6,5,84,80
29/01/2023,18,107,10,10,4,54,67,102,14,8,4,101,73,104,14,12,4,61,75,114,6,10,3,33,55,104,6,7,3,83,83
29/01/2023,19,65,10,35,4,54,68,63,14,15,4,101,73,76,14,22,4,63,75,69,6,12,4,33,56,55,6,8,3,90,85
29/01/2023,20,31,10,28,4,57,68,44,14,16,4,102,73,33,14,20,5,67,76,50,6,11,4,35,58,44,6,11,3,91,87
29/01/2023,21,21,10,18,4,61,69,41,14,19,4,103,73,33,14,23,5,71,77,34,6,15,4,35,57,41,6,17,4,88,87
29/01/2023,22,14,10,20,5,60,69,29,14,21,4,102,73,24,14,30,6,73,78,34,6,18,4,35,57,29,8,19,5,88,89
29/01/2023,23,17,8,21,5,58,69,16,14,27,5,102,73,17,14,28,7,73,79,36,6,20,4,36,58,10,8,30,5,90,90
29/01/2023,24,11,8,20,5,58,69,14,12,23,5,101,72,17,14,20,7,71,79,39,6,20,5,38,58,11,8,28,6,94,90
30/01/2023,1,22,6,14,5,60,69,14,10,22,5,101,72,20,12,20,7,70,77,30,4,11,5,39,59,11,8,26,6,90,91
30/01/2023,2,21,8,15,5,60,69,14,10,21,5,100,71,14,12,17,7,70,77,36,4,8,5,39,59,9,8,23,6,87,91
30/01/2023,3,22,8,18,5,61,69,15,8,21,6,99,71,9,12,18,6,68,77,37,4,9,4,39,60,6,8,19,7,88,91
30/01/2023,4,24,8,11,4,61,68,9,8,18,6,97,71,6,12,21,6,70,77,36,4,7,4,40,60,10,8,19,7,87,92
30/01/2023,5,21,8,13,4,61,67,8,8,18,6,99,71,3,12,22,6,71,76,34,4,8,4,40,60,9,8,17,7,86,92
30/01/2023,6,14,8,18,4,61,65,1,8,18,6,99,70,1,12,21,6,73,77,33,4,18,3,40,60,9,8,18,8,86,91
30/01/2023,7,6,8,21,5,61,65,1,8,19,8,99,70,1,12,23,7,71,77,27,4,24,3,40,61,8,8,18,9,86,91
30/01/2023,8,2,8,27,9,63,66,2,8,20,10,100,71,2,12,23,10,73,77,24,4,27,4,41,61,1,8,19,11,88,91
30/01/2023,9,2,8,27,12,65,67,5,8,27,13,101,71,3,10,27,13,76,77,4,4,29,6,41,61,2,8,27,15,91,91
30/01/2023,10,9,8,38,15,71,68,11,8,34,14,101,71,8,10,43,15,76,78,15,4,26,7,44,61,12,8,40,17,96,92
30/01/2023,11,19,10,40,16,74,69,24,8,26,15,103,71,19,10,50,16,78,78,31,4,27,7,45,62,27,6,43,19,99,93
30/01/2023,12,32,10,30,16,78,71,39,8,30,15,104,71,31,10,32,16,83,79,41,4,19,7,46,62,37,6,22,19,101,92
30/01/2023,13,43,10,19,17,83,72,53,8,23,16,104,72,44,12,29,16,83,81,49,4,16,8,48,63,46,6,20,18,101,95
30/01/2023,14,49,10,11,16,84,72,65,8,11,17,105,72,63,12,16,15,84,77,73,4,13,8,49,63,67,6,10,17,102,95
30/01/2023,15,69,10,10,15,84,72,76,8,9,13,105,72,100,12,12,13,86,77,96,4,11,7,50,64,84,4,9,15,102,93
30/01/2023,16,100,10,9,10,84,73,86,10,8,9,105,73,104,12,12,10,86,77,111,4,11,6,51,64,96,4,7,12,102,93
30/01/2023,17,104,10,10,7,84,72,90,10,14,5,105,72,103,12,15,7,86,76,115,4,9,5,52,66,101,4,7,8,103,93
30/01/2023,18,78,10,14,5,86,73,90,10,14,4,106,72,103,12,20,5,86,75,115,4,15,5,54,67,100,4,7,5,103,93
30/01/2023,19,37,10,17,4,88,71,76,8,11,3,107,72,50,12,23,5,87,76,96,6,16,4,55,67,78,4,10,4,103,93
30/01/2023,20,15,10,17,4,91,71,44,8,12,4,107,72,26,12,17,4,91,76,36,6,14,4,54,66,63,4,13,5,103,93
30/01/2023,21,11,10,18,4,90,72,18,8,13,3,107,73,16,12,14,4,90,75,23,6,16,5,58,67,31,4,18,5,105,93
30/01/2023,22,8,10,19,4,91,71,10,8,18,4,108,72,11,10,17,4,90,74,15,6,15,5,61,68,23,4,16,5,105,93
30/01/2023,23,6,10,18,4,94,70,6,8,19,4,108,71,7,10,20,4,87,73,18,6,20,5,61,67,6,4,18,5,104,93
30/01/2023,24,14,10,17,5,93,70,8,8,19,4,108,70,11,10,19,4,90,73,21,6,19,5,61,68,7,4,20,5,103,93
31/01/2023,1,15,12,15,5,93,69,6,8,18,5,109,70,8,10,16,4,91,74,25,6,11,5,61,67,1,4,21,5,102,94
31/01/2023,2,18,12,18,4,91,69,7,10,17,5,109,71,9,12,18,4,91,73,26,4,13,5,61,66,6,4,18,5,102,95
31/01/2023,3,19,14,15,4,90,69,10,10,15,5,110,70,4,12,19,5,91,73,21,4,12,4,60,65,6,4,15,5,102,95
31/01/2023,4,21,14,13,4,90,69,4,10,16,5,110,70,3,12,18,4,91,72,23,4,11,4,60,64,1,4,13,5,102,96
31/01/2023,5,19,14,16,4,88,69,1,10,16,5,109,70,4,12,18,4,88,72,24,4,11,3,60,64,2,4,14,5,102,97
31/01/2023,6,16,14,16,4,87,69,1,10,16,5,109,70,2,12,21,5,87,71,26,4,21,3,60,64,3,4,16,5,102,99
31/01/2023,7,6,14,18,5,86,69,12,10,20,7,109,70,1,12,21,5,88,71,24,4,22,4,60,64,1,4,17,5,102,76
31/01/2023,8,7,14,20,7,86,68,9,10,21,12,109,69,2,12,26,7,87,71,21,4,24,5,60,63,1,4,17,7,102,75
31/01/2023,9,7,14,22,9,83,68,4,10,21,15,108,69,3,12,31,9,87,71,9,4,21,6,58,64,4,4,24,9,102,75
31/01/2023,10,10,14,34,10,83,66,11,10,31,16,108,70,9,12,35,11,87,71,19,4,21,6,58,63,17,4,38,11,100,75
31/01/2023,11,16,14,46,11,83,66,27,10,32,17,107,70,19,12,46,12,86,70,36,6,18,7,57,62,28,4,43,11,97,74
31/01/2023,12,32,12,38,13,84,66,47,10,23,17,107,71,34,12,40,13,87,69,43,6,19,7,57,62,43,4,20,20,99,74
31/01/2023,13,44,12,25,13,86,66,55,10,11,16,108,72,51,12,26,14,88,69,76,6,16,8,57,62,61,4,7,17,101,75
31/01/2023,14,76,12,19,14,84,66,57,10,11,15,107,72,96,12,20,14,88,69,86,6,10,8,57,62,49,4,3,15,102,76
31/01/2023,15,104,12,18,13,87,66,71,8,9,13,107,71,88,12,10,12,86,69,106,6,7,7,58,64,44,4,3,14,102,75
31/01/2023,16,109,12,12,10,86,66,61,8,9,8,107,71,50,12,7,9,88,69,101,6,5,6,58,63,44,4,3,11,102,74
31/01/2023,17,98,12,12,8,86,66,47,8,8,6,107,71,45,12,8,7,90,69,51,6,5,5,58,61,43,4,3,6,103,73
31/01/2023,18,49,10,15,6,84,65,43,8,10,5,106,71,33,12,13,6,91,69,45,6,7,4,57,59,42,2,4,4,103,72
31/01/2023,19,24,10,22,5,84,65,32,8,14,4,106,70,28,12,22,5,93,68,45,6,15,4,57,58,46,2,5,2,101,72
31/01/2023,20,23,10,23,5,81,65,25,8,23,4,106,70,24,12,26,5,86,67,42,6,16,4,57,58,44,2,8,2,88,71
31/01/2023,21,22,14,21,5,83,64,19,8,28,5,106,69,17,12,28,5,84,67,40,4,19,4,55,58,34,2,10,3,86,70
31/01/2023,22,19,16,24,6,84,64,9,8,31,6,106,69,4,12,31,5,68,67,35,4,22,4,54,57,19,2,22,3,84,70
31/01/2023,23,21,20,24,6,84,65,11,10,28,6,107,71,9,12,31,8,68,68,29,4,15,4,52,57,9,2,28,3,84,71
31/01/2023,24,15,24,23,6,84,65,9,14,28,7,107,71,8,12,28,9,70,68,31,4,18,4,51,57,9,2,23,5,84,71
01/02/2023,1,17,26,24,7,84,65,12,18,23,8,106,72,3,14,25,10,60,63,29,4,18,4,50,57,9,2,22,6,84,86
01/02/2023,2,17,30,17,7,86,66,14,20,21,9,106,72,3,12,23,11,60,63,29,4,17,4,49,56,3,2,28,6,86,86
01/02/2023,3,19,32,9,6,87,66,16,24,21,8,105,73,13,16,20,11,60,63,24,4,13,4,49,56,9,2,17,7,86,86
01/02/2023,4,16,34,11,5,88,67,15,26,17,8,105,74,11,20,18,10,60,63,17,4,15,4,49,56,9,4,15,7,84,86
01/02/2023,5,15,36,10,5,90,68,11,30,16,7,105,74,6,20,19,10,60,64,11,4,18,3,49,56,11,4,16,7,86,86
01/02/2023,6,12,36,14,4,93,68,5,30,15,7,105,75,10,20,18,9,61,64,11,4,20,3,49,56,4,4,16,6,87,85
01/02/2023,7,2,36,17,4,96,68,2,30,14,7,105,75,5,22,18,7,61,65,9,4,20,4,49,56,4,4,16,6,-99,85
01/02/2023,8,1,38,18,5,99,69,2,30,14,8,104,76,1,22,18,6,64,67,7,4,20,5,49,56,1,4,16,7,-99,86
01/02/2023,9,4,38,18,7,101,69,4,30,14,8,103,76,3,22,18,7,64,68,13,6,17,5,50,56,4,4,16,9,-99,87
01/02/2023,10,7,40,24,8,101,71,16,30,17,8,102,76,6,22,22,7,65,70,18,6,18,6,51,56,11,6,14,10,-99,87
01/02/2023,11,17,40,29,9,100,72,28,30,21,8,101,78,17,22,27,7,67,72,28,6,17,6,51,57,24,6,19,10,-99,87
01/02/2023,12,26,42,33,11,94,74,44,30,18,8,99,78,34,22,26,8,67,73,43,6,15,7,52,59,41,6,19,10,-99,86
01/02/2023,13,42,42,27,11,91,75,63,30,12,8,99,79,48,22,22,9,67,74,71,8,17,7,54,61,61,6,13,10,-99,86
01/02/2023,14,67,42,23,12,91,77,90,30,11,7,100,79,90,22,20,9,68,76,108,8,16,8,55,62,98,6,9,9,-99,86
01/02/2023,15,107,42,20,12,94,78,108,30,10,7,102,81,118,22,16,9,70,78,120,8,14,8,57,64,100,8,4,8,-99,86
01/02/2023,16,125,44,18,9,99,79,114,32,13,6,102,82,119,20,12,9,73,80,130,8,12,6,58,67,46,8,3,5,-99,86
01/02/2023,17,123,44,16,7,100,80,115,32,10,5,102,82,53,20,10,8,73,81,117,8,8,6,61,68,46,8,3,5,-99,86
01/02/2023,18,109,44,20,7,101,80,39,32,10,5,102,82,40,20,10,6,71,80,57,8,9,5,63,66,49,8,4,4,-99,86
01/02/2023,19,29,44,28,7,101,81,33,32,13,5,102,82,38,20,18,5,71,81,46,8,16,5,63,67,49,8,5,3,-99,84
01/02/2023,20,25,42,27,7,100,81,29,32,18,4,102,82,32,20,28,5,73,81,42,8,26,5,63,68,41,8,9,3,-99,85
01/02/2023,21,19,40,27,9,97,81,29,32,21,5,102,82,29,20,27,5,73,81,36,8,30,5,61,68,41,8,11,2,-99,85
01/02/2023,22,19,36,30,10,96,81,29,32,25,5,101,82,24,20,30,6,73,81,27,8,30,5,61,68,37,8,7,2,-99,85
01/02/2023,23,11,34,25,11,93,82,19,30,27,5,99,81,14,20,28,5,73,81,28,8,22,5,61,67,28,8,18,3,-99,84
01/02/2023,24,14,28,28,11,93,82,7,26,27,5,100,81,26,20,28,5,74,81,30,8,16,5,61,68,17,8,14,3,-99,84
02/02/2023,1,21,24,26,11,91,83,4,22,26,6,102,80,12,18,27,6,76,82,31,8,17,6,61,68,19,8,17,4,-99,83
02/02/2023,2,21,20,24,11,91,82,9,18,24,7,103,80,4,18,27,7,76,83,29,8,12,6,61,69,18,8,23,4,-99,82
02/02/2023,3,21,18,22,10,90,82,12,16,23,7,104,79,9,16,23,8,76,83,29,8,14,5,60,69,12,6,16,4,-99,80
02/02/2023,4,20,16,20,8,88,82,6,14,22,8,105,80,2,14,22,8,74,82,29,8,12,5,60,69,11,6,18,5,-99,79
02/02/2023,5,18,14,18,7,88,82,1,12,20,8,105,82,1,12,22,8,74,82,26,8,13,5,60,69,12,6,18,5,-99,79
02/02/2023,6,10,12,20,6,88,81,1,10,20,9,105,82,2,12,22,9,73,81,26,8,20,3,60,68,11,6,17,5,-99,79
02/02/2023,7,4,12,20,7,87,81,1,10,20,9,106,82,1,12,24,9,71,80,29,8,23,3,58,68,10,6,19,7,-99,78
02/02/2023,8,3,12,21,8,88,80,2,10,20,11,108,81,1,10,21,11,70,78,25,8,24,4,58,68,4,6,19,9,-99,78
02/02/2023,9,9,10,27,10,88,79,4,10,24,13,110,82,3,10,26,12,70,77,24,6,20,5,58,68,6,6,24,12,-99,77
02/02/2023,10,14,10,35,11,86,79,12,8,27,15,110,81,7,10,43,13,67,75,31,6,24,6,58,67,16,4,29,13,-99,76
02/02/2023,11,21,8,39,12,84,77,28,8,30,15,111,79,17,8,44,14,64,72,26,6,23,6,57,66,28,4,30,14,63,74
02/02/2023,12,38,8,25,12,83,76,43,8,19,15,112,78,34,8,28,14,61,69,41,6,19,7,55,64,41,4,26,13,65,72
02/02/2023,13,51,8,20,12,81,74,59,8,12,15,111,76,48,8,21,14,60,67,71,6,16,7,54,62,63,2,19,13,67,71
02/02/2023,14,61,6,18,12,81,71,84,8,10,15,112,75,61,8,16,13,55,65,98,4,14,8,54,60,101,2,15,12,67,71
02/02/2023,15,57,6,12,11,76,69,96,8,7,14,111,74,65,8,12,12,54,63,105,4,10,8,52,59,109,2,10,11,67,71
02/02/2023,16,80,6,14,9,71,68,92,6,8,12,111,75,90,8,12,10,50,61,112,4,10,7,50,57,114,2,8,9,67,71
02/02/2023,17,107,6,13,6,70,67,84,6,12,8,110,74,96,8,13,9,50,60,115,4,10,5,48,57,121,2,8,7,65,72
02/02/2023,18,90,6,19,6,70,68,73,6,12,5,110,74,59,8,14,6,50,61,113,4,12,5,45,58,103,2,8,5,67,72
02/02/2023,19,38,6,37,5,73,68,43,6,20,5,109,74,41,8,33,5,50,62,53,4,21,5,46,58,47,2,11,5,68,72
02/02/2023,20,20,6,32,5,73,67,36,8,17,4,111,74,24,8,32,5,51,62,46,4,31,5,46,58,36,2,17,4,74,73
02/02/2023,21,23,6,18,5,83,68,31,8,20,4,111,75,21,8,29,5,52,63,24,4,29,5,46,58,28,2,25,5,77,73
02/02/2023,22,26,6,24,5,87,68,28,8,20,4,111,75,16,8,24,5,52,63,24,4,26,5,48,58,19,2,27,5,80,72
02/02/2023,23,28,6,17,5,87,67,34,6,15,4,112,75,22,8,22,5,54,63,34,4,17,5,51,58,16,2,20,5,81,73
02/02/2023,24,34,6,13,5,87,67,34,6,15,4,111,75,26,8,17,5,55,63,36,4,10,5,55,58,19,2,19,5,80,74
03/02/2023,1,18,8,12,5,87,66,28,6,6,4,110,75,14,8,16,5,55,63,-99,4,-99,6,57,59,-99,2,-99,5,83,75
03/02/2023,2,23,8,7,5,88,66,30,6,4,4,108,75,16,8,13,5,55,62,-99,6,-99,6,58,60,-99,2,-99,6,86,76
03/02/2023,3,11,8,16,3,90,65,30,6,3,2,108,75,16,8,12,5,55,62,-99,6,-99,-99,60,60,-99,2,-99,5,86,76
03/02/2023,4,28,10,10,3,91,65,28,10,12,2,107,72,26,8,15,3,55,63,37,6,6,-99,61,60,24,4,15,6,87,77
03/02/2023,5,29,12,11,2,91,66,24,12,16,2,108,70,24,10,13,2,57,64,36,6,8,-99,63,61,17,4,21,6,88,77
03/02/2023,6,23,16,15,2,93,66,21,12,13,1,107,69,14,12,15,2,58,65,27,8,10,-99,63,62,11,4,18,6,88,77
03/02/2023,7,15,16,13,2,93,67,16,12,11,1,107,68,11,14,15,1,60,66,19,8,10,-99,64,63,10,6,18,8,91,77
03/02/2023,8,11,16,14,2,94,67,16,10,12,2,105,67,9,14,14,2,60,66,18,10,12,-99,64,65,7,6,14,11,94,76
03/02/2023,9,13,16,14,4,93,67,16,10,9,3,103,65,12,14,14,4,60,66,16,10,12,4,64,65,14,6,10,11,93,75
03/02/2023,10,12,16,10,4,93,66,21,10,8,3,101,63,18,14,12,4,86,66,15,10,13,4,64,67,21,6,9,11,88,72
03/02/2023,11,16,16,11,4,91,65,26,10,7,3,97,62,19,14,10,4,81,66,17,10,10,4,64,67,23,6,7,10,86,71
03/02/2023,12,24,16,10,4,84,63,30,8,8,3,90,60,24,14,10,4,80,65,24,8,9,4,64,66,31,6,10,10,84,70
03/02/2023,13,21,16,9,4,81,62,31,8,8,4,90,59,26,14,10,5,77,64,31,8,8,5,63,66,35,6,10,9,86,69
03/02/2023,14,28,16,8,4,80,61,31,8,8,4,90,59,26,14,10,5,76,63,39,8,9,5,61,65,37,6,10,8,87,68
03/02/2023,15,36,16,8,4,81,62,41,8,7,4,91,59,38,14,8,5,76,63,41,8,9,4,61,64,42,6,10,6,90,67
03/02/2023,16,41,16,8,4,84,62,46,8,8,4,94,59,43,14,10,4,76,63,51,8,9,4,63,63,51,6,11,4,94,67
03/02/2023,17,38,16,12,4,84,60,48,8,10,4,97,58,48,14,12,4,77,63,71,8,11,4,64,63,65,6,13,3,97,66
03/02/2023,18,28,16,15,4,86,60,37,8,13,4,100,58,43,14,16,4,80,63,67,8,13,4,65,64,67,6,17,4,93,66
03/02/2023,19,18,16,19,4,86,61,21,8,14,5,101,58,21,14,20,5,80,64,36,8,20,5,65,64,37,6,16,4,90,66
03/02/2023,20,17,18,20,4,84,61,17,8,16,5,96,58,10,14,19,5,76,64,23,8,20,5,68,64,12,6,20,4,87,66
03/02/2023,21,14,20,17,5,76,60,14,8,17,5,87,57,10,16,20,5,76,63,24,12,15,5,70,64,9,8,18,5,86,66
