Fecha,Hora,Noroeste ozono,Noroeste dióxido de azufre,Noroeste dióxido de nitrógeno,Noroeste monóxido de carbono,Noroeste PM10,Noroeste PM25,Noreste ozono,Noreste dióxido de azufre,Noreste dióxido de nitrógeno,Noreste monóxido de carbono,Noreste PM10,Noreste PM25,Centro ozono,Centro dióxido de azufre,Centro dióxido de nitrógeno,Centro monóxido de carbono,Centro PM10,Centro PM25,Suroeste ozono,Suroeste dióxido de azufre,Suroeste dióxido de nitrógeno,Suroeste monóxido de carbono,Suroeste PM10,Suroeste PM25,Sureste ozono,Sureste dióxido de azufre,Sureste dióxido de nitrógeno,Sureste monóxido de carbono,Sureste PM10,Sureste PM25
04/06/2022,10,22,6,22,4,65,58,26,4,17,5,57,52,15,4,24,5,46,59,26,2,19,4,40,55,24,2,21,6,63,58
04/06/2022,11,31,6,21,4,67,59,45,4,14,6,60,53,28,4,22,5,48,60,38,2,21,5,40,56,38,2,19,6,63,65
04/06/2022,12,42,6,17,5,67,60,55,4,15,7,60,55,44,4,21,6,49,61,55,4,20,5,41,57,80,2,16,6,63,68
04/06/2022,13,49,6,11,5,68,61,88,4,12,7,61,57,69,4,18,6,49,63,82,4,16,5,41,58,104,2,17,6,65,72
04/06/2022,14,63,6,8,5,68,62,78,4,6,7,61,58,104,4,11,6,50,64,78,4,8,5,43,60,102,2,10,6,68,73
04/06/2022,15,48,8,9,4,68,62,53,4,4,7,63,59,86,4,9,5,51,64,100,4,5,5,43,61,111,2,7,5,68,74
04/06/2022,16,48,8,7,4,70,62,55,6,4,6,64,59,61,4,8,5,51,63,69,4,4,5,43,60,73,2,4,5,67,74
04/06/2022,17,49,8,6,3,71,63,61,6,4,5,65,59,78,4,9,4,51,64,86,4,4,4,43,60,78,2,4,4,65,74
04/06/2022,18,44,8,5,2,71,64,48,6,4,5,64,59,71,6,9,4,52,65,86,4,5,3,43,61,80,2,5,3,65,74
04/06/2022,19,34,8,7,2,68,64,36,6,5,5,64,59,44,6,7,4,52,65,63,4,5,3,43,61,53,2,7,3,65,75
04/06/2022,20,29,8,6,2,68,64,32,6,6,5,65,59,32,6,8,3,52,65,37,4,5,2,44,62,48,2,6,2,65,73
04/06/2022,21,28,8,10,2,65,64,31,6,8,4,68,60,29,6,8,3,52,65,31,4,6,2,45,62,47,2,11,2,67,72
04/06/2022,22,26,8,8,2,61,65,41,6,10,4,68,60,24,6,9,3,52,66,35,4,7,2,45,62,47,4,17,3,68,71
04/06/2022,23,26,8,8,2,61,66,25,6,10,4,68,61,26,6,10,3,52,66,31,4,7,2,45,62,38,4,20,3,68,71
04/06/2022,24,23,8,12,2,61,66,22,6,9,4,68,61,23,6,11,3,52,66,25,4,7,2,45,62,33,4,17,4,68,71
05/06/2022,1,21,8,10,3,63,67,21,6,10,4,68,61,19,6,15,3,54,67,26,4,9,2,45,62,29,4,12,4,68,72
05/06/2022,2,24,8,8,3,63,67,21,6,11,4,70,62,22,6,15,4,54,68,19,4,11,3,45,63,25,4,17,5,70,72
05/06/2022,3,22,8,9,3,63,68,19,6,13,4,70,62,23,4,10,3,55,68,22,4,11,3,44,63,22,4,18,5,70,73
05/06/2022,4,19,8,9,3,63,68,23,6,10,4,71,63,19,6,11,3,54,68,21,4,9,3,44,64,17,4,14,5,70,73
05/06/2022,5,21,8,11,3,63,68,20,6,11,4,73,64,15,6,19,3,55,69,21,4,10,3,45,65,14,4,16,5,70,73
05/06/2022,6,19,8,15,3,64,70,19,6,12,4,73,65,12,6,19,4,57,70,14,4,10,3,45,65,14,4,15,5,70,73
05/06/2022,7,14,8,16,3,67,71,12,6,14,4,74,65,10,4,19,5,58,71,17,4,12,3,45,65,11,4,14,5,70,73
05/06/2022,8,11,8,19,3,67,71,11,4,13,5,73,65,6,6,21,5,58,72,11,4,14,4,45,65,8,4,16,5,68,74
05/06/2022,9,12,10,17,4,67,72,17,4,13,5,71,66,16,6,20,5,60,73,19,4,12,4,45,66,12,4,14,6,67,74
05/06/2022,10,25,10,15,4,65,71,31,6,13,5,70,65,22,6,21,5,61,75,31,4,11,4,45,66,25,4,12,6,65,74
05/06/2022,11,37,12,12,4,64,70,43,6,11,5,68,63,38,6,17,5,63,77,41,4,13,4,45,66,39,4,10,6,64,69
05/06/2022,12,43,12,9,4,64,70,59,6,10,5,68,62,46,8,13,6,61,77,53,6,8,4,45,66,53,4,10,5,64,69
05/06/2022,13,49,12,7,4,63,69,55,8,4,5,68,62,80,8,10,5,61,76,61,6,5,4,44,65,84,4,8,5,63,68
05/06/2022,14,49,12,6,4,61,68,48,8,4,5,68,61,69,8,7,5,60,75,84,6,3,4,43,64,88,4,5,5,61,68
05/06/2022,15,41,12,4,3,60,68,50,8,3,5,67,62,63,8,6,5,58,74,80,6,3,3,43,64,57,4,3,5,60,67
05/06/2022,16,39,12,3,3,58,68,44,6,3,5,67,62,51,8,5,4,57,74,67,6,3,3,43,64,53,4,4,4,58,66
05/06/2022,17,39,12,4,2,58,68,40,6,3,4,64,61,43,8,6,4,55,73,49,6,3,2,41,64,45,4,5,3,58,67
05/06/2022,18,37,12,5,2,58,68,38,6,4,4,64,61,40,8,8,3,54,72,44,6,3,2,40,64,41,4,5,3,58,67
05/06/2022,19,36,12,5,2,57,68,40,6,6,3,63,61,39,8,8,3,54,71,42,6,4,1,40,63,45,4,5,3,60,66
05/06/2022,20,35,12,5,2,57,67,43,6,6,3,61,61,39,8,9,3,52,71,43,6,6,1,39,62,44,4,6,3,60,65
05/06/2022,21,35,12,8,1,55,67,41,6,8,3,60,60,36,8,10,3,52,71,46,6,7,1,39,62,44,4,7,3,57,66
05/06/2022,22,31,12,12,1,55,66,31,6,10,3,60,60,31,8,10,3,52,71,40,6,7,2,39,62,39,4,10,3,57,66
05/06/2022,23,29,12,13,2,55,65,26,6,11,3,60,60,30,8,10,3,52,71,31,6,7,2,39,62,26,4,11,4,57,66
05/06/2022,24,29,12,11,2,55,65,27,6,10,3,58,60,24,8,11,3,52,71,32,6,8,2,39,62,26,4,16,4,57,65
06/06/2022,1,24,12,13,2,54,64,27,6,9,3,57,61,21,8,11,3,51,71,30,6,10,2,39,62,21,4,11,4,55,65
06/06/2022,2,25,12,12,2,54,65,25,6,10,3,57,61,21,8,14,3,50,69,31,6,8,2,38,62,19,4,16,4,54,65
06/06/2022,3,25,12,9,3,54,64,29,6,14,3,57,60,19,8,15,3,50,69,34,6,8,3,38,61,24,4,16,4,52,64
06/06/2022,4,26,12,8,3,54,64,16,6,10,4,55,60,14,8,15,3,50,68,36,6,11,2,36,61,25,4,14,4,52,63
06/06/2022,5,19,12,11,3,52,63,13,6,14,4,54,59,14,8,20,3,49,67,35,6,11,2,36,60,24,4,13,4,51,62
06/06/2022,6,13,12,18,3,50,62,11,6,15,4,54,58,7,8,21,3,46,65,32,6,11,2,35,60,19,4,16,4,51,61
06/06/2022,7,4,12,20,4,48,59,2,6,21,5,57,58,2,8,20,4,45,64,29,6,21,2,35,59,7,4,20,5,51,60
06/06/2022,8,1,10,20,4,46,58,2,6,20,5,60,58,2,8,22,5,44,63,19,6,23,2,34,58,3,4,19,5,52,60
06/06/2022,9,3,10,23,5,46,58,4,6,20,7,64,59,2,6,24,5,44,62,11,6,19,3,34,58,8,4,20,5,54,59
06/06/2022,10,9,8,24,6,49,58,12,6,21,8,68,60,6,6,27,7,43,60,15,4,22,4,34,57,14,4,21,6,55,60
06/06/2022,11,23,8,20,6,54,57,29,6,20,10,73,60,14,4,32,8,44,59,25,4,26,5,34,56,27,4,25,7,57,60
06/06/2022,12,39,8,22,7,58,57,43,6,25,11,76,60,32,4,32,8,45,59,39,4,26,5,34,56,42,4,24,7,55,61
06/06/2022,13,46,8,18,7,58,58,59,4,20,11,78,59,44,4,20,9,46,60,48,4,14,5,34,56,59,2,24,8,55,60
06/06/2022,14,49,8,10,7,60,57,57,6,7,11,78,59,71,4,13,10,46,60,69,4,9,5,34,55,80,2,14,8,57,61
06/06/2022,15,48,8,10,6,61,57,67,6,6,10,80,59,78,4,7,9,48,60,84,4,5,5,35,55,76,2,6,7,58,62
06/06/2022,16,48,8,7,5,63,56,63,6,5,9,78,59,76,4,8,7,49,61,86,4,4,5,35,55,82,2,8,6,60,62
06/06/2022,17,46,8,6,4,63,56,46,6,4,7,78,59,59,4,10,5,50,62,78,4,4,5,36,55,63,2,8,5,61,62
06/06/2022,18,41,8,6,3,63,56,42,6,4,5,81,59,46,4,8,5,52,62,53,4,3,3,38,55,47,2,7,5,64,62
06/06/2022,19,36,8,7,3,61,56,39,6,5,5,84,59,43,4,9,4,54,62,46,4,3,2,39,55,45,2,6,4,65,62
06/06/2022,20,35,8,9,2,64,56,37,6,7,4,87,59,39,4,8,3,55,62,41,4,4,2,40,55,45,2,7,3,65,63
06/06/2022,21,33,8,9,2,65,56,34,6,9,3,88,59,36,4,9,2,55,62,38,4,5,1,40,55,41,2,9,3,70,62
06/06/2022,22,29,8,14,2,65,56,29,6,12,3,86,58,31,4,11,2,55,62,34,4,8,1,40,54,36,2,10,3,71,62
06/06/2022,23,23,8,14,2,64,56,34,6,14,3,86,59,28,4,16,2,55,61,29,4,11,1,40,54,36,2,12,3,71,62
06/06/2022,24,27,8,17,2,64,56,29,6,11,3,88,59,21,4,14,3,55,61,27,4,12,2,40,54,36,2,13,3,71,62
07/06/2022,1,16,8,17,3,65,56,26,6,13,3,87,59,14,4,20,3,55,61,29,4,15,2,40,54,38,2,16,3,73,63
07/06/2022,2,17,8,15,3,67,55,23,6,13,4,86,59,16,4,21,4,57,62,31,4,19,2,40,54,35,2,14,4,74,64
07/06/2022,3,24,8,15,3,68,56,29,6,12,3,87,60,17,4,18,4,57,61,28,4,14,2,40,54,29,2,14,4,76,64
07/06/2022,4,25,8,17,3,70,56,12,6,15,4,88,61,19,4,13,4,58,62,28,4,10,3,40,53,21,2,13,4,76,64
07/06/2022,5,24,8,21,3,70,56,21,6,12,4,90,61,16,4,19,4,60,64,29,4,13,3,40,53,19,2,11,5,76,63
07/06/2022,6,10,8,19,4,70,56,9,6,16,4,90,62,7,4,22,4,61,64,28,4,18,3,41,54,19,2,19,5,74,64
07/06/2022,7,3,10,20,4,71,57,4,6,16,5,88,62,2,4,22,4,61,64,26,4,20,3,41,54,5,2,20,5,74,64
07/06/2022,8,10,10,21,5,74,57,4,6,16,6,88,61,4,4,26,5,61,63,26,4,20,3,41,55,4,2,20,5,74,64
07/06/2022,9,17,10,23,5,76,57,11,6,20,8,88,60,16,6,32,6,61,62,29,4,20,3,43,55,5,2,21,7,76,65
07/06/2022,10,21,12,25,6,78,58,20,6,29,10,87,59,19,6,32,7,61,62,36,4,20,4,43,55,16,2,20,8,78,64
07/06/2022,11,34,12,16,6,76,59,37,8,24,11,84,59,29,6,34,8,58,61,41,6,24,5,43,55,37,4,19,9,80,64
07/06/2022,12,44,12,13,6,71,59,46,8,21,12,84,59,41,6,23,8,51,58,48,6,23,5,43,56,49,4,19,9,81,64
07/06/2022,13,50,12,11,6,71,59,69,8,17,12,84,60,61,6,19,8,51,58,76,6,10,5,43,56,88,4,17,10,81,64
07/06/2022,14,69,14,11,6,73,59,101,8,7,13,84,60,109,6,16,8,52,58,102,8,8,5,43,56,111,4,12,10,81,63
07/06/2022,15,94,12,10,5,73,60,104,6,5,12,83,60,131,6,12,8,52,58,119,8,7,5,43,57,126,4,10,9,80,63
07/06/2022,16,105,12,8,5,76,60,107,6,4,10,81,60,138,6,11,6,52,59,146,8,8,5,43,57,141,4,9,7,80,64
07/06/2022,17,114,12,8,4,76,60,104,6,5,9,83,60,135,6,8,5,54,60,152,8,8,5,43,58,129,4,8,6,80,65
07/06/2022,18,105,12,8,3,76,61,104,8,5,7,83,60,126,6,7,5,54,61,145,8,7,4,43,59,122,4,8,5,80,65
07/06/2022,19,69,14,11,2,77,61,73,8,6,6,80,61,120,6,8,4,54,61,130,8,7,3,43,60,112,4,6,5,83,66
07/06/2022,20,40,14,12,2,74,62,49,8,7,5,78,61,84,6,10,3,52,62,105,8,9,3,43,61,90,4,6,5,84,67
07/06/2022,21,34,14,9,2,78,62,41,8,9,5,86,63,55,6,10,3,55,63,92,8,7,3,44,62,71,4,7,4,84,67
07/06/2022,22,31,12,10,2,86,63,39,8,11,4,90,64,34,6,14,4,57,64,44,8,9,3,45,63,40,4,10,4,83,68
07/06/2022,23,36,12,13,2,86,64,39,8,8,4,93,65,29,6,16,4,63,65,39,8,11,3,45,63,36,4,14,4,83,69
07/06/2022,24,27,12,14,3,88,64,35,8,7,4,91,65,30,6,19,5,64,65,32,6,15,3,46,64,29,4,21,4,83,69
08/06/2022,1,29,12,10,3,88,64,32,8,7,3,90,65,29,6,20,5,63,66,32,6,15,3,48,64,22,4,16,5,83,70
08/06/2022,2,-99,14,-99,3,87,65,19,8,-99,3,90,65,-99,6,-99,6,63,67,-99,8,-99,3,48,65,-99,4,-99,5,83,70
08/06/2022,3,-99,14,-99,3,86,65,24,8,-99,3,87,65,-99,6,-99,6,63,67,-99,8,-99,4,49,66,-99,4,-99,5,83,70
08/06/2022,4,-99,14,-99,-99,87,66,24,8,-99,-99,90,66,-99,6,-99,-99,63,67,-99,8,-99,-99,50,66,-99,4,-99,-99,83,71
08/06/2022,5,28,18,11,-99,88,67,27,8,11,-99,90,65,24,6,10,-99,63,68,31,8,5,-99,50,66,19,4,15,-99,83,71
08/06/2022,6,23,20,14,-99,88,68,21,12,13,-99,91,66,22,10,17,-99,63,69,29,10,10,-99,50,67,16,4,16,-99,81,71
08/06/2022,7,15,20,18,-99,88,69,14,14,21,-99,93,67,16,12,18,-99,63,70,24,12,13,-99,52,68,6,4,18,-99,81,72
08/06/2022,8,11,22,22,-99,88,70,15,16,18,-99,94,69,9,12,21,-99,61,72,19,12,19,-99,52,70,6,4,19,-99,78,73
08/06/2022,9,22,24,21,-99,88,71,26,18,19,-99,94,70,11,14,20,-99,64,73,20,14,19,-99,54,71,10,4,18,-99,76,74
08/06/2022,10,29,24,21,5,86,72,31,18,16,5,93,71,13,14,23,5,64,74,29,14,18,4,55,72,29,4,18,5,71,74
08/06/2022,11,36,22,21,5,86,71,39,18,15,5,88,71,29,16,19,5,64,75,41,16,17,4,57,74,36,4,18,6,68,74
08/06/2022,12,53,22,18,5,90,73,61,16,10,5,93,72,50,16,12,5,64,75,59,16,14,4,58,74,50,4,13,6,68,74
08/06/2022,13,90,22,15,5,94,74,96,16,6,5,99,73,86,16,11,5,65,76,105,16,12,5,60,75,100,4,8,6,68,73
08/06/2022,14,116,22,12,5,94,75,102,16,5,5,97,73,107,16,8,5,65,78,114,16,9,5,63,77,115,4,6,6,67,74
08/06/2022,15,106,22,9,5,93,76,96,16,5,5,94,74,104,16,6,5,68,79,117,16,6,5,64,78,109,4,5,5,68,74
08/06/2022,16,101,22,11,5,91,77,94,16,6,5,94,75,102,14,7,4,68,79,113,14,6,4,65,78,107,4,5,5,68,74
08/06/2022,17,61,22,11,5,90,77,57,16,7,5,93,75,80,14,9,4,67,79,104,14,9,4,67,78,67,4,9,5,67,74
08/06/2022,18,39,22,11,5,90,77,44,16,8,5,100,76,49,14,11,3,67,79,88,14,8,4,67,78,61,4,6,4,65,75
08/06/2022,19,29,22,13,5,101,78,38,16,8,4,101,76,31,14,12,3,68,79,47,14,10,3,67,77,45,4,5,4,60,74
08/06/2022,20,27,20,10,4,103,78,38,16,13,4,104,76,26,14,13,3,71,79,30,14,11,3,70,78,39,4,10,4,57,74
08/06/2022,21,28,20,14,4,102,79,34,16,10,4,102,76,21,14,12,3,70,79,35,14,12,3,71,78,31,4,10,4,57,74
08/06/2022,22,25,20,14,4,99,79,29,16,14,4,100,76,17,14,12,3,70,79,21,14,10,3,68,78,27,4,11,3,58,75
08/06/2022,23,17,20,16,4,96,79,24,16,14,5,97,76,13,14,13,4,70,79,35,14,10,3,65,78,24,4,11,3,54,75
08/06/2022,24,18,20,20,4,90,80,20,16,13,5,96,76,8,14,18,4,68,79,21,14,14,3,64,78,21,4,15,3,52,75
09/06/2022,1,21,20,20,4,88,80,21,16,17,5,97,75,6,14,17,4,68,79,21,14,11,3,63,78,24,4,17,3,51,74
09/06/2022,2,21,20,8,4,88,80,22,16,6,5,97,75,6,14,17,5,70,79,16,14,10,3,61,77,16,4,13,4,51,74
09/06/2022,3,19,20,8,3,88,79,22,16,8,4,97,75,9,14,12,5,70,79,16,14,10,3,60,78,21,4,10,4,50,74
09/06/2022,4,18,18,6,3,87,79,20,14,9,4,91,74,10,14,10,5,71,79,21,12,9,3,58,77,20,4,9,4,49,73
09/06/2022,5,14,18,10,3,83,77,17,14,10,3,93,73,11,12,10,4,73,78,17,12,6,3,58,77,23,4,11,4,49,73
09/06/2022,6,12,16,11,2,83,76,13,12,10,3,94,71,11,10,7,4,76,77,15,10,7,3,57,76,19,4,12,4,49,73
09/06/2022,7,11,14,13,2,81,74,9,10,13,3,90,69,5,8,12,4,76,76,12,8,8,2,55,75,6,4,14,4,49,72
09/06/2022,8,8,10,14,2,78,73,4,8,13,3,87,68,3,6,13,3,49,74,12,6,10,2,54,73,4,4,16,5,49,70
09/06/2022,9,11,10,12,2,74,71,9,6,14,4,86,66,7,6,11,3,46,72,13,6,8,2,51,71,9,4,14,5,49,68
09/06/2022,10,14,8,10,3,70,70,16,4,15,4,84,64,12,4,10,2,45,70,16,4,7,2,49,70,12,4,14,5,48,66
09/06/2022,11,16,6,13,3,67,69,21,4,14,5,81,62,17,4,11,2,43,68,23,4,7,2,48,68,19,2,15,5,48,65
09/06/2022,12,25,6,15,4,65,67,31,4,12,5,78,62,29,4,15,3,40,66,31,4,8,3,45,66,30,2,17,6,48,63
09/06/2022,13,33,4,17,4,64,66,37,4,11,5,74,61,33,4,17,3,39,64,39,4,9,3,43,65,33,2,13,6,48,61
09/06/2022,14,41,4,19,5,63,66,39,4,11,6,73,60,25,4,15,3,38,63,36,2,11,3,41,63,31,2,7,7,46,61
09/06/2022,15,39,4,17,5,61,65,41,4,10,6,73,59,35,2,7,3,36,62,34,2,7,3,40,63,34,2,4,6,45,60
09/06/2022,16,39,4,14,5,61,65,38,4,8,5,71,60,37,2,7,-99,35,61,38,2,3,2,39,61,36,2,4,5,44,59
09/06/2022,17,19,4,13,5,65,65,32,2,8,5,78,61,26,2,10,-99,34,60,33,2,6,2,36,60,34,2,6,5,43,58
09/06/2022,18,15,4,15,5,64,65,21,2,12,5,70,60,18,2,12,-99,33,59,19,2,11,2,35,59,24,2,12,5,41,57
09/06/2022,19,14,4,16,5,57,65,16,2,15,5,67,59,14,2,13,4,31,58,20,2,10,2,35,58,17,2,16,5,40,57
09/06/2022,20,14,4,13,5,52,63,15,2,17,5,57,58,10,2,14,4,30,58,26,2,13,2,31,58,20,2,15,5,39,57
09/06/2022,21,9,4,16,5,50,62,13,2,18,5,54,57,10,2,15,4,29,57,19,2,16,3,29,56,16,2,17,5,39,56
09/06/2022,22,13,4,18,5,49,61,9,2,20,5,50,57,7,2,16,4,28,56,15,2,14,3,29,56,11,2,18,5,38,54
09/06/2022,23,11,4,15,5,48,60,9,2,20,5,50,56,9,2,15,4,28,55,14,2,10,3,28,55,7,2,18,5,38,53
09/06/2022,24,11,4,12,5,48,59,5,2,18,5,49,56,7,2,11,4,26,55,10,2,11,4,28,54,8,2,18,5,36,53
10/06/2022,1,10,4,13,4,46,58,6,2,16,5,46,56,9,2,10,4,26,54,10,2,9,4,28,54,8,2,15,6,38,52
10/06/2022,2,11,4,15,4,44,57,9,2,16,5,45,56,6,2,14,3,26,54,9,2,8,4,26,53,9,2,14,6,38,52
10/06/2022,3,6,4,14,4,43,56,9,2,15,5,44,56,6,2,14,3,26,53,12,2,9,4,26,52,9,2,15,5,38,51
10/06/2022,4,6,4,9,3,43,56,6,2,13,5,44,56,7,2,11,3,25,52,12,2,9,3,25,52,6,2,14,5,38,50
10/06/2022,5,8,4,11,3,41,55,8,2,13,5,43,55,6,2,10,3,25,52,13,2,9,3,24,51,8,2,14,5,38,49
10/06/2022,6,4,4,11,2,40,55,7,2,10,5,43,56,4,2,11,3,25,51,11,2,9,2,24,48,5,2,13,5,39,45
10/06/2022,7,2,4,11,2,40,55,2,2,12,4,43,56,1,2,11,3,25,51,9,2,10,2,24,48,5,2,13,5,40,44
10/06/2022,8,3,4,13,3,41,55,6,2,12,4,44,56,1,2,12,3,25,52,9,2,10,2,24,47,4,2,14,5,40,43
10/06/2022,9,7,6,13,4,41,56,8,2,11,5,44,56,4,2,12,3,25,52,8,2,9,2,25,48,6,2,11,6,41,43
10/06/2022,10,11,6,13,5,43,56,13,2,13,5,44,56,9,4,15,4,25,52,13,4,8,3,26,50,11,2,15,6,41,45
10/06/2022,11,18,6,14,5,43,56,22,2,20,6,44,56,15,4,16,4,26,52,21,4,13,3,28,51,18,2,18,7,43,45
10/06/2022,12,29,6,17,5,44,56,34,2,23,6,44,55,29,4,18,4,28,53,31,4,15,4,28,52,31,2,19,8,44,45
10/06/2022,13,39,6,16,5,44,56,46,2,23,7,44,54,44,4,13,4,28,53,45,4,12,4,29,53,46,2,17,8,44,47
10/06/2022,14,71,6,15,5,43,56,71,4,12,7,43,55,84,4,18,5,29,54,67,4,8,4,29,52,94,2,18,8,45,48
10/06/2022,15,113,6,16,6,44,57,106,4,7,6,44,55,103,4,12,5,30,55,116,4,11,5,29,52,106,2,11,7,46,48
10/06/2022,16,101,6,14,6,46,58,94,4,6,6,45,56,105,4,12,5,31,56,123,4,11,4,30,53,63,2,9,6,48,51
10/06/2022,17,86,6,13,5,45,58,69,4,9,5,46,56,46,4,12,5,33,57,84,4,11,4,33,55,51,2,5,6,49,52
10/06/2022,18,59,6,13,5,45,59,49,4,7,5,46,56,49,4,8,4,33,57,67,4,10,4,34,57,49,2,5,5,50,52
10/06/2022,19,26,6,11,5,46,59,26,4,8,5,46,57,40,4,8,4,33,58,59,4,9,3,36,59,44,2,7,5,50,51
10/06/2022,20,20,6,18,5,48,60,27,4,12,5,48,57,19,4,13,4,35,57,31,4,10,3,38,59,26,2,13,5,50,50
10/06/2022,21,12,6,18,5,49,60,22,4,15,5,49,58,17,4,16,4,35,58,32,4,10,3,38,59,24,2,13,5,50,52
10/06/2022,22,12,6,23,5,50,61,19,4,13,5,50,59,18,4,12,4,38,58,21,4,10,4,38,59,24,2,7,5,51,52
10/06/2022,23,16,6,12,5,50,61,14,4,12,5,51,60,14,4,9,4,38,58,22,4,8,4,39,59,20,2,10,5,52,52
10/06/2022,24,15,6,13,5,50,62,13,4,11,5,52,60,13,4,10,3,38,58,24,4,8,3,39,59,12,2,10,5,52,53
11/06/2022,1,11,6,18,5,49,62,14,2,13,5,45,54,7,4,16,3,38,58,18,4,9,3,38,59,9,2,16,5,51,53
11/06/2022,2,8,6,19,5,50,62,3,2,17,5,45,54,1,4,17,4,36,57,16,4,12,3,36,58,5,2,16,5,51,53
11/06/2022,3,4,6,17,5,50,62,3,2,16,5,45,54,1,4,17,4,36,57,16,4,10,3,36,58,4,2,14,4,50,52
11/06/2022,4,6,6,14,5,50,62,1,4,13,5,45,54,1,4,16,5,36,57,16,4,9,3,35,58,4,2,14,4,50,52
11/06/2022,5,4,6,13,4,50,62,1,4,12,5,45,55,1,4,15,5,35,57,16,4,10,3,36,59,5,2,13,5,49,52
11/06/2022,6,3,6,11,4,50,62,1,4,12,5,45,54,1,4,14,5,36,56,16,4,9,2,38,59,2,2,12,5,48,53
11/06/2022,7,1,6,10,4,50,62,1,4,11,5,45,55,1,4,13,6,35,56,14,4,11,2,38,59,2,2,13,6,46,52
11/06/2022,8,3,4,11,5,50,62,1,4,11,6,45,55,1,4,15,7,35,56,11,4,13,3,36,58,2,2,14,7,46,53
11/06/2022,9,6,4,15,5,49,61,4,4,15,7,45,56,5,4,17,7,36,56,15,4,9,3,35,58,4,2,18,8,45,53
11/06/2022,10,11,4,17,5,50,61,12,4,20,8,46,57,11,4,20,7,35,55,20,4,14,3,34,57,13,2,26,9,45,53
11/06/2022,11,21,4,21,5,52,64,24,4,20,8,46,58,22,4,30,8,34,55,26,2,15,3,34,57,26,2,24,9,45,53
11/06/2022,12,37,4,20,6,54,65,38,4,11,9,46,58,35,4,24,8,34,56,39,2,15,3,33,57,39,2,22,9,44,53
11/06/2022,13,59,4,19,6,52,65,49,4,10,9,46,59,46,4,19,8,35,57,55,2,14,4,33,57,57,2,14,9,43,53
11/06/2022,14,90,4,16,6,54,66,44,4,6,9,46,60,59,4,10,7,35,56,76,2,10,4,33,57,82,2,10,7,43,54
11/06/2022,15,84,4,10,6,52,65,59,4,5,8,46,59,112,4,12,6,35,56,113,2,10,4,34,57,67,2,6,6,43,54
11/06/2022,16,59,4,6,5,51,64,57,4,4,7,46,59,112,4,10,5,35,55,120,2,7,4,34,58,92,2,6,5,41,53
11/06/2022,17,59,4,6,5,50,63,53,4,5,6,45,58,88,4,9,5,31,55,114,2,5,4,33,57,96,2,5,5,40,52
11/06/2022,18,45,4,8,4,49,63,41,4,6,5,45,57,55,4,8,4,30,55,86,2,5,3,31,56,63,2,7,5,40,52
11/06/2022,19,30,4,7,3,49,63,29,4,7,5,44,57,34,4,8,3,31,54,48,2,7,3,30,54,36,2,10,4,40,53
11/06/2022,20,26,4,8,3,48,63,29,4,8,4,43,57,29,4,12,3,31,54,44,2,9,3,30,54,35,2,12,4,40,53
11/06/2022,21,24,4,8,3,48,62,23,4,9,3,43,57,33,4,13,3,31,54,39,2,9,3,30,55,31,2,12,4,40,52
11/06/2022,22,23,4,7,2,48,62,21,4,6,3,43,57,24,4,11,3,30,54,28,2,10,3,31,55,19,2,14,3,39,53
11/06/2022,23,16,4,8,2,48,62,19,4,6,3,44,57,19,4,10,3,29,54,21,2,7,3,31,55,18,2,14,4,38,53
11/06/2022,24,15,4,11,2,49,62,19,4,9,3,45,57,14,4,9,3,29,54,20,2,7,3,31,55,15,2,12,4,38,53
12/06/2022,1,16,4,10,2,49,62,12,4,11,3,45,57,14,4,13,3,29,54,19,2,6,3,33,55,13,2,14,4,39,53
12/06/2022,2,16,4,9,2,49,62,14,4,8,3,45,57,15,4,12,3,30,55,18,2,8,3,33,55,14,2,13,4,40,53
12/06/2022,3,14,4,11,2,48,61,16,4,8,3,46,57,16,4,10,3,31,55,19,2,11,3,33,55,15,2,13,4,41,53
12/06/2022,4,16,6,12,2,48,61,18,4,10,2,46,56,15,4,9,2,31,54,22,2,7,3,34,55,13,2,13,4,43,53
12/06/2022,5,13,6,10,2,49,61,15,4,10,2,45,55,14,4,12,2,31,55,24,2,10,3,33,55,9,2,16,4,43,53
12/06/2022,6,6,6,11,2,49,61,6,4,13,2,45,55,10,4,14,2,31,55,23,2,10,2,33,55,10,2,14,4,43,53
12/06/2022,7,3,6,12,2,49,61,2,4,13,2,45,55,3,4,14,2,31,55,22,2,10,2,33,55,5,2,14,4,43,53
12/06/2022,8,9,6,12,3,49,61,3,4,11,3,45,54,4,4,14,3,33,54,17,2,11,2,33,55,4,2,13,5,44,53
12/06/2022,9,13,6,13,3,49,61,9,4,11,4,45,55,9,4,15,4,33,55,14,2,13,2,33,54,11,2,12,5,43,53
12/06/2022,10,16,8,15,3,49,62,18,4,12,4,45,54,15,4,15,4,33,55,19,4,13,3,33,54,19,2,12,5,43,52
12/06/2022,11,25,8,15,4,45,60,26,4,7,4,44,53,23,4,13,4,34,56,26,4,13,3,33,54,26,2,9,5,41,53
12/06/2022,12,34,10,13,4,44,58,33,6,5,4,44,53,34,4,9,5,34,56,38,4,10,4,33,54,37,2,7,5,41,53
12/06/2022,13,44,10,9,4,43,58,41,6,4,4,43,52,44,4,5,5,30,54,47,4,6,4,33,54,44,2,4,5,40,52
12/06/2022,14,57,10,6,4,40,56,46,6,3,4,41,52,57,4,7,4,29,53,65,4,4,4,31,53,55,2,5,4,39,51
